"id","tag","tag 2","tag 3","tag 4","point","date","txt","txt 2","txt 3","txt_inner"
"자유로운시각과이야기","트러블성","웜톤","각질","모공","5점만점에 3점","2023.01.19","건성에 좋아요","보습에 좋아요","자극없이 순해요","최근 새로 사용해본 재생크림을 추천드릴게요:) 얼마전 피부과에 방문해 CO2 레이져로 잡티를 제거했어요. 편평사마귀와 주근깨 기미 등등... 얼굴에 자잘하게 신경쓰이던 것들을 레이져로 싹 밀어버렸는데요. 다닥다닥 붙은 딱지들..레이져 시술의 흔적 예뻐지려면 고통이 따르는법. 레이져 시술 후 얼굴에 다닥다닥 붙은 딱지들이 혹시나 흉이 지진 않을까 재생크림을 열심히 발라야겠다!! 해서 열심히 서치해보고 가장 많은 추천을 받은 재생크림 아벤느 시칼파트 SOS 크림. 워낙 유명한 템이이었어서 익숙하네요 ㅋㅋ 부드러운 튜브형이라 끝까지 쭉쭉 짜서 쓰기 좋을 것 같아요. 아벤느 시칼파트 SOS 크림은 아벤느 온천수에서 발견한 새로운 활성성분 c+restore와 구리-아연 복합성분이 함유되어 자극받고 손상된 피부를 집중 케어해준다고 해요, 연고같은 드레싱 텍스쳐의 크림이 다양한 외부 요인으로 손상된 피부에 강력한 보호막을 형성해준다는데! 어디 한번 발라 볼까요~ 혹시나 아벤느 물 공격에 저처럼 당황하신 여러분, 귀한 온천수 다 버리지 마시고 아래 내용 꼭꼭 읽어주세요!! 아벤느 시칼파트 플러스 제품은 영하의 온도에서 분리되는 드레싱 포뮬러 제형으로 동절기 배송시 유수분이 분리되는 현상이 생길 수 있다고 해요. 추운 겨울에 구매하면 온천수와 크림이 분리되어 물이 뚝뚝 떨어진다는 것! 해결 방법은 간단해요, 뚜껑을 꼬옥 밀봉하신 뒤 정수기나 끓이고 살짝 식힌 뜨거운 물에 아벤느 시칼파트 플러스 SOS 크림을 5분정도 담가주고 크림을 빼서 30초동안 흔들어줍니다. 엄청 많이 흔들고 조물락거려주고 하면 두 유수분층이 다시 잘 섞여서 원래의 제형으로 돌아온답니다! 계속 흔들면고 주물러주고 하면서 물소리가 안날 때까지 반복했더니 짰을때 드디어 꾸덕한 크림 제형으로 나오더라구요~ 발림성은 엄청 부드럽지는 않고 꾸덕하고 약간 뻑뻑한 연고같은 제형이에요. 처음엔 하얗게 뜨는데 밀착 시키고 흡수하며 두드리면 흡수가 되요, 총평은 연고같고 저한테 쏘쏘였던 제품이었어요"
"hbm06****","","","","","5점만점에 5점","2025.09.16","건성에 좋아요","보습에 좋아요","자극없이 순해요","장벽에 효과 좋다고 해서 구매했어요 바르고 일어나면 피부가 되게 좋아보여요! 근데 이전 단계 스킨 빠싹 안마르고 크림 올리면 피부에 흡수 안되고 너무 따로 놀고 때 처럼 밀려요..ㅜㅜ 발림성이랑 제형은 별로인데 효과는 좋아요🥲잘 쓰고 잇습니당"
"qmzpf****","","","","","5점만점에 5점","2025.09.15","건성에 좋아요","보습에 좋아요","자극없이 순해요","이번 올영 세일에서 제일 잘산템이에요!! 지루성 피부염이 있고 건성인 피부인데피부염은 몇 년 전부터 생겨서 낫지가 않더라구요. 순하다는 화장품을 발라도 따갑고 간지러워서 힘들어하고 있었는데, 이번에 추천받아서 또 속는 마음으로 구매해봤습니다.그런데 웬걸? 개좋아요.약을 바르지 않았는데도 붉은기가 가라앉고 간지럽지 않았어요. 또 피부염 있는 곳은 피지가 올라오는데, 그 증상이 줄어들고 각질 일어나는 것도 많이 개선되었습니다. 발림성은 너무 안 좋습니다. 연고같아요. 그럼에도 효과가 너무 좋아서 계속 구매해서 쓸 것 같아요(추천해주신 분이 크림을 손바닥에 덜어서 문지른 다음에 얼굴에 꾹꾹 누르듯이 발라주면 그나마 괜찮다고 하셔서 저도 그렇게 바릅니다)아직 사용한 지 4일차 정도 됐는데 너무 만족스러워서 리뷰 씁니다. 한 달 사용해보고 다시 후기 남길게요"
"조뚀니","건성","쿨톤","다크서클","민감성","5점만점에 5점","2025.09.12","건성에 좋아요","보습에 좋아요","자극없이 순해요","레이저관리하고 피부재생을위해 이거랑 시카플라스트밤 떡칠하면조아요"
"세살야니","","","","","5점만점에 5점","2025.09.02","복합성에 좋아요","진정에 좋아요","보통이에요","항상  잘  이용하는제품이에요  넘좋아요!항상  잘  이용하는제품이에요  넘좋아요!"
"windfa****","","","","","5점만점에 5점","2025.08.17","지성에 좋아요","진정에 좋아요","자극없이 순해요","재생 크림을 모르고 살다가  피부과 시술을 받다보니 있어야겠더라구요.  피**겔 묽은 제형을 써봤었고아벤느 한번은 꼭 써보고 싶어서 100ml 2개 질렀네요ㅋ레이저 시술후에도 잘 쓰고 있구요.꾸덕한 제형이지만  지성피부인데도 트러블 없이 잘 흡수되고  아침,저녁 잘 바르고 있습니다.화장도 안 밀리구요.레이저를 안 받더라도 이젠 재생 크림은 평생 써야할거 같아요."
"jewelte****","","","","","5점만점에 5점","2025.08.11","복합성에 좋아요","진정에 좋아요","자극없이 순해요","진짜 너무좋아서 100ml 2개 세일하길래냉큼 샀습니다저번 40ml 18,000원에산게이 크림 첫경험이었는데비싸게삿어도 후회안하는게 진짜 바로 뾰루지가 진정됐거든여덜썻는데 구비했어요 작은건 여행용으로 쓰려구요!얘 바른날 안바른날 차이가 크고이거 바르고 필링하는날이 확줄었어요"
"코코리멤버","","","","","5점만점에 5점","2025.09.20","복합성에 좋아요","진정에 좋아요","자극없이 순해요","효과가 있는듯 없는듯 있는듯 묘해요. 붉은끼는 좀 줄어드는 거 같은데 염증이 가라앉는 느낌은 없어요. 발림성도 좋아요. 토너-앰플깔고 바로 문질문질 해주면 잘 펴발라져요. 저는 애끼손톱보다 작게 짜서 발라줍니다!"
"333888","","","","","5점만점에 5점","2025.08.24","복합성에 좋아요","진정에 좋아요","자극없이 순해요","피부 타입은 극건성도 극지성도 아니라서 자세히는 모르겠고 원래도 볼에 트러블 흔적+자세히 봐야 보이는 트러블들이 있는 편이었어요.근데 며칠 전부터 피부가 뒤집어지고 화장으로 가리니 피부가 찐홍당무색이 되더라고요. 그래서 급하게 장벽크림 중 안써본 아벤느거 사게됐어요.사진에서 보시다시피 하루만에 홍당무에서 원래 피부로 돌아왔어요.🥹🥹🥹저는 ㄹㄹㅅㅍㅈ,ㅇㅅㅌㄹ,ㅍㅌㅇ에서 나온 장벽 크림을 쓰고 별 효과가 없었고, 특히 앞의 두 브랜드 것들은 유분이 많은 편이라 이마에 좁쌀이 더 나는 것처럼 느꼈는데 장벽크림 바르고 진정되는게 느껴지는건 처음이에요. 여태까지 장벽 크림 실패하셨던 분들 써봤으면 좋겠어요.그리고 발림성은 엄청 좋은편은 아니지만 ㄹㄹㅅㅍㅈ보단 바르기 편했어요."
"yeone****","민감성","봄웜톤","민감성","잡티","5점만점에 5점","2025.09.13","복합성에 좋아요","진정에 좋아요","보통이에요","많은 재생크림 써봤지만 아벤느께 저랑 잘맞아서 꾸준히 잘쓰고있어요!!"
"jing0103","지성","여름쿨톤","모공","블랙헤드","5점만점에 5점","2025.09.12","복합성에 좋아요","보습에 좋아요","자극없이 순해요","양이 좀 적어요! 저는 지성이라 저녁에만 바르는데 다른 타입도 저녁에만 바르는걸 추천해요"
"하니무","복합성","","","","5점만점에 5점","2025.09.05","복합성에 좋아요","진정에 좋아요","보통이에요","뭔가 유분이 많은데 건조함 아침에 쓰기보단 저녁에 진정 필요할때 쓰기 좋아요"
"얼그레이밀크티","건성","쿨톤","민감성","","5점만점에 5점","2025.09.03","건성에 좋아요","진정에 좋아요","자극없이 순해요","건성인데 갑자기 아토피가 심해지고 생활패턴이 요즘 너무 안좋아서그런지 피부장벽이 다 망가져서 이 제품 구매해봤는데 최고에요 냄새빼곤 진정효과나 피부가 다시 회복되는 느낌은 너무 좋습니다"
"빠찌에","복합성","쿨톤","","","5점만점에 5점","2025.09.01","복합성에 좋아요","진정에 좋아요","보통이에요","항상 구비해놔야하는 제품..  이름처럼 피부 sos해주는 크림이에요"
"정빵이","민감성","여름쿨톤","각질","다크서클","5점만점에 5점","2025.06.10","복합성에 좋아요","진정에 좋아요","자극없이 순해요","작은 용량 먼저 다 쓰고 큰 용량으로 재구매한 제품.작년 여름 지루성 피부염, 접촉성 피부염 등 진단 받고 피부장벽 무너져서 난리 났을 때 크게 도움 받은 제품이라서 정착했어요 요즘은 피부염은 나았고(근데 완치는 없다고 함 언제든 재발 가능) 햇빛 알레르기 증상이 있는데 매일 나이트 스킨케어로는 이 제품 하나 얇게 여러 겹 레이어링 해서 바르는데 피부 개선에 큰 도움 받았어요 다른 재생크림도 써봤는데 저는 이 제품이 가장 잘 맞았어요 심지어 이제는 외박할 때도 공병에 따로덜어서 꼭 들고다녀야만 함 ...재생크림 유명한 거 여러 종류 중에 각자 잘 맞는 게 다르니 궁금하신 분은 적은 용량 먼저 써보시길..."
"서울새댁","민감성","웜톤","민감성","","5점만점에 5점","2025.04.24","건성에 좋아요","진정에 좋아요","자극없이 순해요","속건조 잡는 데 너무너무 효과를 많이 봤고특히 진정 효과가 너무 좋다.무슨 크림을 발라도 금방 날라가는 듯한건조함을 느낄때 이거 한겹 얇게 더 발라주면속보습 진짜 짱짱해짐❗️사계절 내내 필수인 크림이라재구매해서 잘 쓰고 있다.너무 두껍게 바르면 하옇게 너무 미끌 거려서양조절이 중요한 크림 🤍화장 전에 발라도 때처럼 굴러다니는 것도 없고바르면서 피부 진정효과도 많이 봐서나의 애정크림이다 ✨️🫧"
"SERENA0","복합성","웜톤","다크서클","모공","5점만점에 5점","2025.04.22","건성에 좋아요","보습에 좋아요","자극없이 순해요","믿고 쓰는 아벤느!!시칼파트 플러스 SOS 리페어 크림은피부과 레이저 시술 이후에 진정 크림으로 많이 사용하는데일반 크림과 다르게 꾸덕꾸덕한 제형이라서 흡수가 더디긴 하는데재생크림으로 발라주기 좋더라고요~보관 시 온도 주의는 필수 입니다!!"
"SERENA0","복합성","웜톤","다크서클","모공","5점만점에 5점","2025.03.16","건성에 좋아요","진정에 좋아요","자극없이 순해요","피부과 레이저 시술 이후에 진정 크림으로 많이 사용하는데일반 크림과 다르게 꾸덕꾸덕한 제형을 가지고 있어서손으로 두드려서 흡수가 필요해서 마지막 단계에 주로 사용을 하고 있습니다(실제로 요번에 루카스 레이저 시술 받고 사용해봤는데요!붉은기 빠르게 가라 앉고 딱지는 천천히 떨어지는데 보습감도 줘도 좋더라고요!전 후 사진 마지막에 올리도록 하겠습니다!)피부타입인 예민 건성 지성 할 것 없이 사용할 수 있고특히나 진정에 좋을 것 같습니다!👉 이런분들에게 특히 추천합니다◇ 피부과 시술 후 진정 크림을 찾고 있다◇ 꾸덕꾸덕한 제형의 마무리 크림을 원한다◇ 외부 자극으로 예민해진 피부를 위한 크림을 원한다👉같이 사용하면 좋은 제품아벤트 미스트, 약국에 판매하는 디 판테놀 또는 비판텐 크림 등리뷰가 도움이 되셨다면 도움이 돼요 한번씩 눌러주시면 감사하겠습니다!"
"기초케어집착녀","복합성","봄웜톤","모공","트러블","5점만점에 5점","2025.01.14","복합성에 좋아요","보습에 좋아요","보통이에요","재생크림으로써의 효과는 라x슈x제보다 덜합니다. 꾸덕하고 보습감은 훌륭하나 바x오x마 포x드에 비교해서도 덜합니다. 그러니 그냥 언급한 두 제품보다 더 가볍고 순한 제품을 찾으신다면 괜찮으시겠지만 아니시라면 이 친구가 정답은 아닙니다."
"브라이언메이의6펜스","복합성","겨울쿨톤","","","5점만점에 5점","2024.07.21","복합성에 좋아요","진정에 좋아요","자극없이 순해요","혹시 이 글을 읽는 여러분들은 운명과 만나 사랑에 빠져보신 적 있으신가요? 저는 아직 이성을 보고 그런 적은 없지만 어떠한 ‘물건’과 사랑에 빠져본 적이 있습니다. 바로 그 ‘물건’이 이 ‘아벤느 시칼파트 플러스 S.O.S 크림’입니다.저는 꽤 단호하면서도 어딘가 모르게 쉽게 감동받는 구석이 있는 바이폴러(bipolar)적인 인간입니다. 그런 하찮은 저이지만, 이 제품은 강력히 추천하고 싶습니다. 저의 단호한 면에서도, 쉽게 감동받는 면에서도.일단 단호한 면에서 저는 이 크림이 ‘자신의 본분을 다 하는 점’을 칭찬하고 싶습니다. 소량만 발라도 하루만 자고 일어났다 하면 여드름이, 여드름 자국이 사라져 있습니다.(옅어져 있습니다.) 물론 여드름이 크거나 하면 사람 마다 발휘되는 효과가 다르겠지만 말입니다.여드름 뿐 아니라 목주름 관리에도 탁월합니다. 저는 씻고 나와서 가드름을 없애기 위해 가슴 부위에 바르고, 목주름을 없애기 위해 목에 바른 뒤 위 아래로 목을 힘껏 여러번 쓸어주는데요, 일주일 간 해본 결과 미세하지만 효과가 있었습니다. 물론, 이 부분은 ‘꾸준함’이 함께해야 효과가 있습니다.비록 일시적이지만 약간의 미백효과가 있습니다. 이건 사실 왜 있는지 잘 모르겠지만 어쨌든 나쁘진 않습니다. 급하게 나갈 때 좋을 거 같기도 합니다. 아, 이 미백효과가 트러블을 일으키진 않습니다. 크림 자체가 자극이 전혀 없습니다.제형은 꽤 무겁습니다 여름엔 꽤 답답할수도 있겠으나 저는 이것을 바르고 항상 에어컨이 빵빵한 방에서 배 긁으며 핸드폰하기 때문에 답답하다는 것을 못 느꼈습니다..🤭감동적인 면에서는 뭐랄까, 저의 개인적인 면모이지만 저는 여드름이 굉장히 심했습니다. 초4 때부터. 호르몬의 변화를 이기지 못하고 마구 짜버려 얼굴엔 여드름 짠 자국이 가득했습니다. 그 결과 가끔 보던 어린 사촌동생에게 “저 누나는 얼굴에 빨간점이 너무 많아서 못생겼어..”라는 말을 들었습니다. 그런데 이 제품을 만나고 저는 여드름이 사라지는 마법을 보았고 호그와트의 존재를 믿게 되었습니다. 물론, 이 크림만 발라서 좋아진 것은 아니고 코스알엑스의 ‘원스텝 패드’ 중 ‘그린 카밍 패드’와 함께 하였습니다. 패드로 먼저 닦고, 흡수 후 이 크림을 발랐습니다. 저는 돈이 없기에 그 둘만 사용하고 있습니다. 초4부터 고3인 지금까지. 그 결과 저는 지금 피부가 비교적 (하지만 아주 매우) 깨끗해졌습니다.운명적인 만남의 효과란 참 대단한 것 같습니다. 저는 이 크림이, 제 운명인 이 크림이 단종된다면 저도 함께 단종될 것입니다."
